Model,True,Predicted_Proba
XGBoost,0,0.14387096464633942
XGBoost,0,0.30288445949554443
XGBoost,0,0.058954495936632156
XGBoost,0,0.5207431316375732
XGBoost,0,0.6095324158668518
XGBoost,0,0.7035103440284729
XGBoost,0,0.17576415836811066
XGBoost,0,0.13033343851566315
XGBoost,1,0.90458083152771
XGBoost,1,0.5778946876525879
XGBoost,0,0.3433515727519989
XGBoost,0,0.13383878767490387
XGBoost,0,0.48050934076309204
XGBoost,0,0.09312263876199722
XGBoost,0,0.1620987504720688
XGBoost,1,0.21336233615875244
XGBoost,1,0.9241313338279724
XGBoost,1,0.331886887550354
XGBoost,0,0.08878788352012634
XGBoost,0,0.926748514175415
XGBoost,0,0.3028357923030853
XGBoost,0,0.2542014718055725
XGBoost,0,0.05631978064775467
XGBoost,0,0.7420926690101624
XGBoost,0,0.16919398307800293
XGBoost,0,0.15976737439632416
XGBoost,0,0.4288599193096161
XGBoost,0,0.29759517312049866
XGBoost,0,0.22891001403331757
XGBoost,0,0.19763444364070892
XGBoost,0,0.051867563277482986
XGBoost,0,0.09055733680725098
XGBoost,0,0.6601001620292664
XGBoost,1,0.13203740119934082
XGBoost,0,0.4607864320278168
XGBoost,0,0.8209878206253052
XGBoost,0,0.06675270944833755
XGBoost,1,0.19697688519954681
XGBoost,1,0.2609792947769165
XGBoost,0,0.28814229369163513
XGBoost,0,0.4578598737716675
XGBoost,0,0.06287668645381927
XGBoost,1,0.7374919056892395
XGBoost,0,0.10987725108861923
XGBoost,0,0.39172810316085815
XGBoost,1,0.2973993420600891
XGBoost,1,0.1968284249305725
XGBoost,0,0.18524782359600067
XGBoost,0,0.1415855586528778
XGBoost,0,0.13686726987361908
XGBoost,0,0.6801386475563049
XGBoost,0,0.36502471566200256
XGBoost,0,0.5744867920875549
XGBoost,0,0.4695976972579956
XGBoost,0,0.36290332674980164
XGBoost,1,0.48626476526260376
XGBoost,0,0.3326014280319214
XGBoost,1,0.5595452189445496
XGBoost,0,0.07438526302576065
XGBoost,0,0.12479058653116226
XGBoost,0,0.2725607752799988
XGBoost,0,0.22085313498973846
XGBoost,0,0.8909894824028015
XGBoost,0,0.5930261015892029
XGBoost,0,0.1903560310602188
XGBoost,0,0.15175572037696838
XGBoost,0,0.8096028566360474
XGBoost,0,0.10865630954504013
XGBoost,1,0.0956544354557991
XGBoost,0,0.29518526792526245
XGBoost,1,0.526602566242218
XGBoost,1,0.2837032675743103
XGBoost,0,0.16169887781143188
XGBoost,0,0.03976013511419296
XGBoost,0,0.22353844344615936
XGBoost,0,0.08341360837221146
XGBoost,0,0.32252275943756104
XGBoost,1,0.2845839262008667
XGBoost,1,0.6940995454788208
XGBoost,0,0.6615151166915894
XGBoost,1,0.7622781991958618
XGBoost,0,0.3224879205226898
XGBoost,0,0.25633296370506287
XGBoost,0,0.25569021701812744
XGBoost,0,0.14486564695835114
XGBoost,0,0.4423884153366089
XGBoost,0,0.14153940975666046
XGBoost,0,0.3945711553096771
XGBoost,0,0.2877022922039032
XGBoost,0,0.5977891087532043
XGBoost,1,0.1502448469400406
XGBoost,1,0.6378555297851562
XGBoost,0,0.4707348644733429
XGBoost,1,0.28859925270080566
XGBoost,0,0.5914308428764343
XGBoost,1,0.9259114861488342
XGBoost,0,0.08408033102750778
XGBoost,1,0.18054251372814178
XGBoost,0,0.2021920382976532
XGBoost,0,0.18941640853881836
XGBoost,1,0.9280885457992554
XGBoost,0,0.5997099876403809
XGBoost,0,0.21798090636730194
XGBoost,0,0.15929566323757172
XGBoost,0,0.32899895310401917
XGBoost,0,0.10796476155519485
XGBoost,0,0.3357665240764618
XGBoost,0,0.6256389021873474
XGBoost,0,0.3279840648174286
XGBoost,0,0.13269998133182526
XGBoost,0,0.3769885003566742
XGBoost,0,0.14688387513160706
XGBoost,0,0.18798626959323883
XGBoost,0,0.231843039393425
XGBoost,1,0.35758665204048157
XGBoost,0,0.576507568359375
XGBoost,0,0.2864561080932617
XGBoost,1,0.11667419970035553
XGBoost,0,0.9453668594360352
XGBoost,0,0.2538902163505554
XGBoost,0,0.3127742111682892
XGBoost,1,0.5270695686340332
XGBoost,0,0.2769939601421356
XGBoost,0,0.21566465497016907
XGBoost,0,0.10458158701658249
XGBoost,0,0.7764919400215149
XGBoost,0,0.432515025138855
XGBoost,0,0.7670904994010925
XGBoost,1,0.7823694348335266
XGBoost,0,0.10853483527898788
XGBoost,0,0.040005940943956375
XGBoost,0,0.2521325945854187
XGBoost,0,0.09406153112649918
XGBoost,1,0.2808498740196228
XGBoost,1,0.6134915947914124
XGBoost,0,0.18723513185977936
XGBoost,0,0.09331566840410233
XGBoost,0,0.498705118894577
XGBoost,0,0.07516255974769592
XGBoost,1,0.3856426179409027
XGBoost,0,0.0826309323310852
XGBoost,0,0.4704515337944031
XGBoost,0,0.3989036977291107
XGBoost,0,0.9305514693260193
XGBoost,0,0.4674922525882721
XGBoost,0,0.4314289689064026
XGBoost,0,0.05286872014403343
XGBoost,1,0.5778077840805054
XGBoost,1,0.7748540639877319
XGBoost,1,0.9309794306755066
XGBoost,0,0.4652835726737976
XGBoost,0,0.17528164386749268
XGBoost,0,0.9077132344245911
XGBoost,0,0.5398474335670471
XGBoost,0,0.5500481724739075
XGBoost,1,0.8326112031936646
XGBoost,0,0.3849731385707855
XGBoost,0,0.2465347796678543
XGBoost,0,0.6051772236824036
XGBoost,0,0.14165553450584412
XGBoost,0,0.1413155198097229
XGBoost,0,0.08155956864356995
XGBoost,0,0.3442576229572296
XGBoost,0,0.16119340062141418
XGBoost,0,0.37945255637168884
XGBoost,1,0.786389946937561
XGBoost,1,0.20710386335849762
XGBoost,0,0.7398950457572937
XGBoost,0,0.15478560328483582
XGBoost,0,0.16599994897842407
XGBoost,1,0.6997475028038025
XGBoost,0,0.17129094898700714
XGBoost,0,0.7994470000267029
XGBoost,1,0.5392115116119385
XGBoost,1,0.22573113441467285
XGBoost,0,0.22399094700813293
XGBoost,1,0.28325551748275757
XGBoost,0,0.885953962802887
XGBoost,1,0.9146444797515869
XGBoost,0,0.380805104970932
XGBoost,0,0.4196140766143799
XGBoost,0,0.5209430456161499
XGBoost,0,0.3498828113079071
XGBoost,0,0.929233729839325
XGBoost,0,0.8585672974586487
XGBoost,0,0.2164817452430725
XGBoost,0,0.11898551136255264
XGBoost,0,0.0501345656812191
XGBoost,0,0.07990743219852448
XGBoost,1,0.5768527984619141
XGBoost,0,0.04547839239239693
XGBoost,1,0.5008088946342468
XGBoost,0,0.7424244284629822
XGBoost,1,0.7652139067649841
XGBoost,0,0.8213695883750916
XGBoost,0,0.035192325711250305
XGBoost,0,0.3616631031036377
XGBoost,1,0.5339769721031189
XGBoost,0,0.17524932324886322
XGBoost,0,0.14307339489459991
XGBoost,0,0.3958858847618103
XGBoost,1,0.8016102910041809
XGBoost,0,0.5908718109130859
XGBoost,0,0.24946601688861847
XGBoost,0,0.05764798820018768
XGBoost,0,0.0712321549654007
XGBoost,0,0.1361725777387619
XGBoost,0,0.21122531592845917
XGBoost,0,0.12858200073242188
XGBoost,0,0.33275845646858215
XGBoost,0,0.1432633101940155
XGBoost,1,0.5511400103569031
XGBoost,0,0.823880672454834
XGBoost,0,0.09392882138490677
XGBoost,1,0.5672833919525146
XGBoost,0,0.3508879542350769
XGBoost,1,0.9598353505134583
XGBoost,0,0.8255870342254639
XGBoost,0,0.6044788360595703
XGBoost,1,0.7444597482681274
XGBoost,0,0.051682449877262115
XGBoost,0,0.5704542994499207
XGBoost,0,0.16683146357536316
XGBoost,0,0.0648869052529335
XGBoost,1,0.32970890402793884
XGBoost,0,0.2131270170211792
XGBoost,0,0.9465847015380859
XGBoost,0,0.45472437143325806
XGBoost,1,0.7223778367042542
XGBoost,0,0.44389045238494873
XGBoost,0,0.11956562846899033
XGBoost,0,0.08994528651237488
XGBoost,0,0.19780682027339935
XGBoost,0,0.30928075313568115
XGBoost,0,0.6239917278289795
XGBoost,0,0.16829469799995422
XGBoost,0,0.15389031171798706
XGBoost,0,0.2606780230998993
XGBoost,0,0.006974669173359871
XGBoost,1,0.2412535846233368
XGBoost,0,0.15047913789749146
XGBoost,0,0.3269864022731781
XGBoost,0,0.32275819778442383
XGBoost,0,0.2129432111978531
XGBoost,0,0.4418419599533081
XGBoost,0,0.20756110548973083
XGBoost,0,0.022872328758239746
XGBoost,0,0.07329908758401871
XGBoost,0,0.3819984495639801
XGBoost,0,0.3286609649658203
XGBoost,1,0.8947439789772034
XGBoost,0,0.6500296592712402
XGBoost,0,0.31741392612457275
XGBoost,0,0.17561809718608856
XGBoost,0,0.46300920844078064
XGBoost,0,0.05535712465643883
XGBoost,0,0.6315224766731262
XGBoost,0,0.33848997950553894
XGBoost,1,0.39326614141464233
XGBoost,0,0.22951184213161469
XGBoost,1,0.2986384928226471
XGBoost,0,0.37572401762008667
XGBoost,0,0.25150710344314575
XGBoost,0,0.2912951707839966
XGBoost,0,0.6529064178466797
XGBoost,0,0.10459194332361221
XGBoost,0,0.3590995967388153
XGBoost,1,0.7991906404495239
XGBoost,1,0.14347811043262482
XGBoost,0,0.6712310314178467
XGBoost,0,0.2721249759197235
XGBoost,1,0.6435686945915222
XGBoost,0,0.21565596759319305
XGBoost,1,0.42549386620521545
XGBoost,0,0.14484451711177826
XGBoost,1,0.6569183468818665
XGBoost,1,0.8767144083976746
XGBoost,0,0.2532256543636322
XGBoost,0,0.07035833597183228
XGBoost,0,0.10687263309955597
XGBoost,0,0.6577228307723999
XGBoost,1,0.653659999370575
XGBoost,0,0.12791495025157928
XGBoost,0,0.27138596773147583
XGBoost,0,0.1692887395620346
XGBoost,1,0.2160470187664032
XGBoost,1,0.3231007158756256
XGBoost,1,0.6687265038490295
XGBoost,0,0.14097149670124054
XGBoost,0,0.18547195196151733
XGBoost,1,0.6854349374771118
XGBoost,1,0.6975700259208679
XGBoost,0,0.2197529822587967
XGBoost,0,0.3357650637626648
XGBoost,0,0.4173210859298706
XGBoost,0,0.35078755021095276
XGBoost,0,0.41372060775756836
XGBoost,1,0.9497708678245544
XGBoost,0,0.7611110210418701
XGBoost,0,0.3306887149810791
XGBoost,0,0.20275399088859558
XGBoost,0,0.5038430094718933
XGBoost,0,0.12976087629795074
XGBoost,1,0.5421137809753418
XGBoost,0,0.065276600420475
XGBoost,0,0.9154966473579407
XGBoost,0,0.35371264815330505
XGBoost,0,0.09347815811634064
XGBoost,1,0.5318188071250916
XGBoost,0,0.35622212290763855
XGBoost,0,0.04316852241754532
XGBoost,1,0.4908525347709656
XGBoost,0,0.05729227140545845
XGBoost,0,0.13526035845279694
XGBoost,0,0.5810649991035461
XGBoost,1,0.34156811237335205
XGBoost,1,0.7769337296485901
XGBoost,0,0.6466975808143616
XGBoost,0,0.058188680559396744
XGBoost,0,0.04049614444375038
XGBoost,0,0.37913447618484497
XGBoost,0,0.16512033343315125
XGBoost,1,0.4922128915786743
XGBoost,0,0.6340205669403076
XGBoost,0,0.063168466091156
XGBoost,1,0.388983815908432
XGBoost,0,0.19024235010147095
XGBoost,0,0.12539328634738922
XGBoost,1,0.7552584409713745
XGBoost,0,0.3441004455089569
XGBoost,1,0.74575275182724
XGBoost,1,0.7295506000518799
XGBoost,0,0.1793089359998703
XGBoost,1,0.9287666082382202
XGBoost,0,0.3631747364997864
XGBoost,0,0.2019769698381424
XGBoost,0,0.8593032956123352
XGBoost,1,0.2303992211818695
XGBoost,0,0.3876238465309143
XGBoost,0,0.2493499219417572
XGBoost,0,0.3205587863922119
XGBoost,0,0.20805735886096954
XGBoost,0,0.13731388747692108
XGBoost,0,0.21283116936683655
XGBoost,0,0.05552424490451813
XGBoost,0,0.5187259912490845
XGBoost,1,0.9167860746383667
XGBoost,0,0.328492671251297
XGBoost,0,0.5858222842216492
XGBoost,0,0.22378438711166382
XGBoost,0,0.0368657149374485
XGBoost,0,0.07573352009057999
XGBoost,0,0.5304778814315796
XGBoost,0,0.6851089000701904
XGBoost,1,0.26704445481300354
XGBoost,0,0.5200026035308838
XGBoost,0,0.1519506573677063
XGBoost,0,0.21096698939800262
XGBoost,0,0.1832059919834137
XGBoost,0,0.15427464246749878
XGBoost,0,0.18092721700668335
XGBoost,0,0.09383660554885864
XGBoost,0,0.3829379379749298
XGBoost,0,0.873792290687561
XGBoost,0,0.2856130599975586
XGBoost,0,0.029796119779348373
XGBoost,0,0.39451926946640015
XGBoost,1,0.2906026542186737
XGBoost,0,0.3558238446712494
XGBoost,0,0.11118681728839874
XGBoost,0,0.23684921860694885
XGBoost,0,0.26008373498916626
XGBoost,1,0.3074452877044678
XGBoost,0,0.09646730124950409
XGBoost,0,0.6284744143486023
XGBoost,0,0.3229691982269287
XGBoost,0,0.14544320106506348
XGBoost,1,0.6009804010391235
XGBoost,0,0.35627296566963196
XGBoost,0,0.6568064093589783
XGBoost,0,0.06076115369796753
XGBoost,0,0.18098458647727966
XGBoost,0,0.07506193965673447
XGBoost,0,0.3589807450771332
XGBoost,0,0.18930281698703766
XGBoost,0,0.14821751415729523
XGBoost,0,0.09783963859081268
XGBoost,0,0.1444092094898224
XGBoost,0,0.153062105178833
XGBoost,0,0.060024891048669815
XGBoost,0,0.4834340810775757
XGBoost,0,0.19592010974884033
XGBoost,0,0.20147821307182312
XGBoost,0,0.5147210359573364
XGBoost,1,0.9208868741989136
XGBoost,0,0.10894519090652466
XGBoost,0,0.3673938512802124
XGBoost,0,0.08158302307128906
XGBoost,0,0.40234482288360596
XGBoost,1,0.22632239758968353
XGBoost,0,0.1320282518863678
XGBoost,1,0.06292419880628586
XGBoost,0,0.23916666209697723
XGBoost,0,0.6097697019577026
XGBoost,1,0.6802982091903687
XGBoost,0,0.3908419907093048
XGBoost,0,0.17353299260139465
XGBoost,0,0.30358490347862244
XGBoost,0,0.4031420946121216
XGBoost,0,0.07341055572032928
XGBoost,0,0.02716304548084736
XGBoost,0,0.025711843743920326
XGBoost,0,0.05450766161084175
XGBoost,0,0.05331519618630409
XGBoost,0,0.3328568935394287
XGBoost,0,0.2722872197628021
XGBoost,0,0.1733655482530594
XGBoost,0,0.03485943004488945
XGBoost,0,0.5229368209838867
XGBoost,0,0.5820738673210144
XGBoost,0,0.5333675146102905
XGBoost,0,0.2831323444843292
XGBoost,0,0.351640522480011
XGBoost,0,0.7864711880683899
XGBoost,0,0.34733644127845764
XGBoost,0,0.4351021647453308
XGBoost,0,0.36260315775871277
XGBoost,0,0.7969914674758911
XGBoost,0,0.2775643467903137
XGBoost,0,0.23807589709758759
XGBoost,0,0.6328445672988892
XGBoost,1,0.830314040184021
XGBoost,0,0.06200011819601059
XGBoost,1,0.9110147356987
XGBoost,1,0.8987063765525818
XGBoost,0,0.23562408983707428
XGBoost,0,0.3120015859603882
XGBoost,1,0.21056802570819855
XGBoost,1,0.7591750621795654
XGBoost,0,0.20949998497962952
XGBoost,0,0.2578044831752777
XGBoost,0,0.359881728887558
XGBoost,1,0.8678900003433228
XGBoost,0,0.34777215123176575
XGBoost,0,0.13546530902385712
XGBoost,0,0.1812882125377655
XGBoost,0,0.267482727766037
XGBoost,0,0.3883604407310486
XGBoost,1,0.601137101650238
XGBoost,0,0.4406605064868927
XGBoost,0,0.6902132034301758
XGBoost,0,0.049337681382894516
XGBoost,0,0.820014238357544
XGBoost,0,0.46014413237571716
XGBoost,0,0.4994937479496002
XGBoost,0,0.553249716758728
XGBoost,0,0.5062289237976074
XGBoost,1,0.6714109182357788
XGBoost,1,0.6138505339622498
XGBoost,0,0.02266068197786808
XGBoost,0,0.3480144143104553
XGBoost,0,0.604030191898346
XGBoost,0,0.10143361985683441
XGBoost,1,0.7537775635719299
XGBoost,1,0.7637673616409302
XGBoost,0,0.0689626932144165
XGBoost,1,0.21533943712711334
XGBoost,0,0.1570511907339096
XGBoost,0,0.31586310267448425
XGBoost,1,0.9771447777748108
XGBoost,0,0.06243206560611725
XGBoost,0,0.17189253866672516
XGBoost,0,0.5423809885978699
XGBoost,0,0.08482879400253296
XGBoost,1,0.9452833533287048
XGBoost,1,0.30637502670288086
XGBoost,0,0.0574466697871685
XGBoost,0,0.43027350306510925
XGBoost,0,0.29549169540405273
XGBoost,0,0.1556752771139145
XGBoost,0,0.5323168039321899
XGBoost,0,0.448759526014328
XGBoost,0,0.05322350561618805
XGBoost,0,0.6203374862670898
XGBoost,0,0.14734844863414764
XGBoost,0,0.07710680365562439
XGBoost,0,0.2247592806816101
XGBoost,0,0.058166783303022385
XGBoost,1,0.34572646021842957
XGBoost,0,0.02019026130437851
XGBoost,1,0.9327613115310669
XGBoost,1,0.8515207171440125
XGBoost,0,0.16760307550430298
XGBoost,0,0.1274452805519104
XGBoost,0,0.3461240828037262
XGBoost,0,0.5978101491928101
XGBoost,0,0.1241598054766655
XGBoost,0,0.7399131655693054
XGBoost,0,0.26604294776916504
XGBoost,0,0.027320273220539093
XGBoost,0,0.05697110667824745
XGBoost,0,0.03896148130297661
XGBoost,1,0.9755124449729919
XGBoost,0,0.5582000613212585
XGBoost,0,0.2306489497423172
XGBoost,0,0.7271273732185364
XGBoost,0,0.09859028458595276
XGBoost,0,0.2881792485713959
XGBoost,1,0.17230071127414703
XGBoost,0,0.28606998920440674
XGBoost,0,0.28776416182518005
XGBoost,0,0.6718876361846924
XGBoost,1,0.4058157801628113
XGBoost,0,0.44594722986221313
XGBoost,0,0.5944765210151672
XGBoost,0,0.24126070737838745
XGBoost,0,0.28493770956993103
XGBoost,0,0.2353886067867279
XGBoost,0,0.15290673077106476
XGBoost,0,0.037063103169202805
XGBoost,0,0.17626863718032837
XGBoost,0,0.4588864743709564
XGBoost,0,0.013953754678368568
XGBoost,0,0.20008258521556854
XGBoost,0,0.14790208637714386
XGBoost,0,0.28512895107269287
XGBoost,1,0.31577345728874207
XGBoost,0,0.4899020791053772
XGBoost,0,0.2562648355960846
XGBoost,0,0.046324994415044785
XGBoost,0,0.14529168605804443
XGBoost,0,0.6292014122009277
XGBoost,0,0.0807533785700798
XGBoost,0,0.17494304478168488
XGBoost,0,0.055148351937532425
XGBoost,0,0.0906730368733406
XGBoost,1,0.9247822165489197
XGBoost,1,0.6628643274307251
XGBoost,1,0.19555602967739105
XGBoost,0,0.34127336740493774
XGBoost,0,0.17692701518535614
XGBoost,0,0.6490299105644226
XGBoost,1,0.22563283145427704
XGBoost,0,0.03410631790757179
XGBoost,0,0.27228838205337524
XGBoost,1,0.41176918148994446
XGBoost,0,0.052338045090436935
XGBoost,0,0.33914709091186523
XGBoost,0,0.053329724818468094
XGBoost,0,0.01911040022969246
XGBoost,0,0.20410218834877014
XGBoost,0,0.10908452421426773
XGBoost,1,0.8469310402870178
XGBoost,0,0.23591110110282898
XGBoost,0,0.12929554283618927
XGBoost,0,0.20590636134147644
XGBoost,0,0.1847958117723465
XGBoost,0,0.07706969231367111
XGBoost,1,0.2551523447036743
XGBoost,0,0.04591834545135498
XGBoost,0,0.18539655208587646
XGBoost,0,0.19421762228012085
XGBoost,0,0.056035365909338
XGBoost,0,0.9025934934616089
XGBoost,0,0.4940534234046936
XGBoost,0,0.7583332657814026
XGBoost,0,0.3502272367477417
XGBoost,0,0.052319400012493134
XGBoost,0,0.06840553879737854
XGBoost,1,0.9233936071395874
XGBoost,0,0.08978107571601868
XGBoost,0,0.08289506286382675
XGBoost,1,0.05448821559548378
XGBoost,1,0.6187548637390137
XGBoost,0,0.2071850597858429
XGBoost,0,0.8435440063476562
XGBoost,0,0.2683095932006836
XGBoost,0,0.18885354697704315
XGBoost,0,0.2839130461215973
XGBoost,0,0.4879595935344696
XGBoost,1,0.9074812531471252
XGBoost,1,0.08653104305267334
XGBoost,0,0.15140357613563538
XGBoost,1,0.2526647746562958
XGBoost,0,0.028280697762966156
XGBoost,0,0.20220202207565308
XGBoost,0,0.40479153394699097
XGBoost,0,0.46144556999206543
XGBoost,1,0.7750028967857361
XGBoost,0,0.10345396399497986
XGBoost,0,0.15633688867092133
XGBoost,0,0.5133658051490784
XGBoost,0,0.14265312254428864
XGBoost,1,0.3138096034526825
XGBoost,0,0.3739217221736908
XGBoost,0,0.9290030002593994
XGBoost,0,0.4955340325832367
XGBoost,0,0.10618626326322556
XGBoost,0,0.07199028879404068
XGBoost,0,0.459746778011322
XGBoost,0,0.8101295828819275
XGBoost,0,0.5588666200637817
XGBoost,0,0.09704839438199997
XGBoost,0,0.8983259201049805
XGBoost,0,0.9384070038795471
XGBoost,0,0.05916579067707062
XGBoost,0,0.20929884910583496
XGBoost,0,0.44334328174591064
XGBoost,0,0.10735485702753067
XGBoost,0,0.624583899974823
XGBoost,0,0.440283864736557
XGBoost,0,0.03758327290415764
XGBoost,0,0.44697144627571106
XGBoost,1,0.5647633671760559
XGBoost,0,0.16151385009288788
XGBoost,0,0.08722037822008133
XGBoost,0,0.23330058157444
XGBoost,0,0.531121551990509
XGBoost,0,0.1594734787940979
XGBoost,0,0.5437523126602173
XGBoost,0,0.06471042335033417
XGBoost,0,0.17861628532409668
XGBoost,1,0.8490903973579407
XGBoost,0,0.3814833462238312
XGBoost,0,0.18415120244026184
XGBoost,0,0.8438160419464111
XGBoost,0,0.1886998414993286
XGBoost,1,0.09316704422235489
XGBoost,0,0.6590744256973267
XGBoost,0,0.3428700864315033
XGBoost,0,0.18913652002811432
XGBoost,0,0.1407647281885147
XGBoost,0,0.3478172719478607
XGBoost,0,0.019960002973675728
XGBoost,0,0.6976132392883301
XGBoost,0,0.16971449553966522
XGBoost,0,0.35698598623275757
XGBoost,0,0.24010032415390015
XGBoost,1,0.7849217057228088
XGBoost,0,0.36021819710731506
XGBoost,0,0.33025938272476196
XGBoost,0,0.4304507076740265
XGBoost,0,0.19347192347049713
XGBoost,0,0.4239062964916229
XGBoost,1,0.7824058532714844
XGBoost,0,0.4654219150543213
XGBoost,1,0.8587939143180847
XGBoost,0,0.3597494959831238
XGBoost,0,0.2565578818321228
XGBoost,1,0.3964287340641022
XGBoost,0,0.3289374113082886
XGBoost,0,0.04026563838124275
XGBoost,1,0.5326234698295593
XGBoost,0,0.5111134648323059
XGBoost,0,0.16761358082294464
XGBoost,0,0.3309427499771118
XGBoost,1,0.796800971031189
XGBoost,1,0.9366236329078674
XGBoost,0,0.26928675174713135
XGBoost,0,0.7390269637107849
XGBoost,0,0.13189934194087982
XGBoost,0,0.1926059126853943
XGBoost,0,0.31943410634994507
XGBoost,0,0.7845210433006287
XGBoost,0,0.03766283020377159
XGBoost,0,0.8700541853904724
XGBoost,0,0.09053216874599457
XGBoost,0,0.07200566679239273
XGBoost,0,0.5957744717597961
XGBoost,0,0.14646688103675842
XGBoost,1,0.7816351652145386
XGBoost,1,0.3276461362838745
XGBoost,0,0.5187187790870667
XGBoost,0,0.34445732831954956
XGBoost,0,0.1594943106174469
XGBoost,0,0.03835904225707054
XGBoost,0,0.3770260512828827
XGBoost,1,0.9242258071899414
XGBoost,0,0.5183504223823547
XGBoost,0,0.32772234082221985
XGBoost,1,0.19486109912395477
XGBoost,1,0.5988519787788391
XGBoost,0,0.4017474353313446
XGBoost,0,0.10252483934164047
XGBoost,0,0.14583121240139008
XGBoost,0,0.13468694686889648
XGBoost,0,0.27744191884994507
XGBoost,1,0.9399608373641968
XGBoost,0,0.27707573771476746
XGBoost,1,0.9346468448638916
XGBoost,0,0.22230316698551178
XGBoost,1,0.48753777146339417
XGBoost,0,0.5815337300300598
XGBoost,1,0.9162894487380981
XGBoost,0,0.3687741458415985
XGBoost,1,0.14896775782108307
XGBoost,0,0.08987526595592499
XGBoost,1,0.36208879947662354
XGBoost,0,0.2626115381717682
XGBoost,0,0.07694662362337112
XGBoost,1,0.7250681519508362
XGBoost,1,0.8388649225234985
XGBoost,0,0.12474538385868073
XGBoost,1,0.2862132489681244
XGBoost,0,0.5704019665718079
XGBoost,0,0.9352989196777344
XGBoost,0,0.5524693727493286
XGBoost,0,0.631914496421814
XGBoost,1,0.879271388053894
XGBoost,1,0.8971194624900818
XGBoost,0,0.5069582462310791
XGBoost,0,0.11033803224563599
XGBoost,0,0.4278475344181061
XGBoost,0,0.19687780737876892
XGBoost,0,0.6188598275184631
XGBoost,0,0.2151539921760559
XGBoost,0,0.12469432502985
XGBoost,0,0.02073492668569088
XGBoost,1,0.8659021258354187
XGBoost,0,0.07517027109861374
XGBoost,1,0.1354333758354187
XGBoost,0,0.09429660439491272
XGBoost,0,0.35902711749076843
XGBoost,0,0.392691045999527
XGBoost,0,0.11664638668298721
XGBoost,0,0.12757232785224915
XGBoost,0,0.030143216252326965
XGBoost,1,0.34836557507514954
XGBoost,0,0.20317846536636353
XGBoost,1,0.6448290348052979
XGBoost,0,0.33480679988861084
XGBoost,0,0.5572794079780579
XGBoost,0,0.18216459453105927
XGBoost,0,0.14270903170108795
XGBoost,0,0.18387311697006226
XGBoost,1,0.9481537342071533
XGBoost,0,0.6095386743545532
XGBoost,1,0.7673790454864502
XGBoost,0,0.3659416139125824
XGBoost,0,0.767514169216156
XGBoost,1,0.16496802866458893
XGBoost,0,0.1113399937748909
XGBoost,0,0.02095789648592472
XGBoost,0,0.1111733615398407
XGBoost,0,0.15265539288520813
XGBoost,0,0.33335596323013306
XGBoost,0,0.11580944806337357
XGBoost,0,0.07371991872787476
XGBoost,0,0.09005418419837952
XGBoost,0,0.11417419463396072
XGBoost,0,0.22592319548130035
XGBoost,1,0.8641106486320496
XGBoost,1,0.8437574505805969
XGBoost,0,0.1393091231584549
XGBoost,0,0.6790279150009155
XGBoost,0,0.06716477870941162
XGBoost,0,0.39548513293266296
XGBoost,0,0.17974337935447693
XGBoost,1,0.8381100296974182
XGBoost,0,0.37333133816719055
XGBoost,0,0.3339880406856537
XGBoost,0,0.16873642802238464
XGBoost,0,0.030897026881575584
XGBoost,0,0.20715466141700745
XGBoost,0,0.4782992899417877
XGBoost,1,0.37181559205055237
XGBoost,0,0.20081856846809387
XGBoost,1,0.21469712257385254
XGBoost,0,0.3091971278190613
XGBoost,0,0.3818686604499817
XGBoost,1,0.49450424313545227
XGBoost,0,0.7436159253120422
XGBoost,0,0.48403453826904297
XGBoost,1,0.6069141030311584
XGBoost,0,0.058517493307590485
XGBoost,0,0.19063818454742432
XGBoost,0,0.27345705032348633
XGBoost,0,0.2308482676744461
XGBoost,0,0.19954922795295715
XGBoost,0,0.04276213422417641
XGBoost,0,0.1543765515089035
XGBoost,0,0.3386795222759247
XGBoost,0,0.23377788066864014
XGBoost,1,0.7664473056793213
XGBoost,0,0.049507081508636475
XGBoost,0,0.21266762912273407
XGBoost,0,0.07034575194120407
XGBoost,0,0.2948196530342102
XGBoost,1,0.9242032170295715
XGBoost,0,0.21496041119098663
XGBoost,0,0.3939515948295593
XGBoost,0,0.16918545961380005
XGBoost,1,0.9252942204475403
XGBoost,0,0.5399138927459717
XGBoost,0,0.27401551604270935
XGBoost,1,0.8885194659233093
XGBoost,0,0.5456510782241821
XGBoost,0,0.7671487927436829
XGBoost,0,0.22985737025737762
XGBoost,0,0.05401952192187309
XGBoost,0,0.12721765041351318
XGBoost,0,0.4300004243850708
XGBoost,1,0.21375691890716553
XGBoost,1,0.6079206466674805
XGBoost,0,0.45676565170288086
XGBoost,0,0.39386457204818726
XGBoost,0,0.1933821588754654
XGBoost,0,0.20966580510139465
XGBoost,0,0.09358770400285721
XGBoost,0,0.22808557748794556
XGBoost,0,0.43556806445121765
XGBoost,0,0.048129476606845856
XGBoost,0,0.40827903151512146
XGBoost,0,0.15751054883003235
XGBoost,0,0.3832700848579407
XGBoost,0,0.28787046670913696
XGBoost,0,0.36753979325294495
XGBoost,0,0.7327293157577515
XGBoost,0,0.07818522304296494
XGBoost,0,0.18071524798870087
XGBoost,0,0.14931181073188782
XGBoost,1,0.5503829717636108
XGBoost,1,0.4208559989929199
XGBoost,0,0.7430391907691956
XGBoost,0,0.44170626997947693
